Time_s,Error
4.89240402381199,1.31016301073261
4.89428423275382,1.30964449242313
4.89616437152333,1.30912665832884
4.89804443287645,1.3086095014729
4.89992441133085,1.30809301499672
4.9018043017208,1.30757719254507
4.90368409960885,1.30706202809345
4.90556379998571,1.30654751625653
4.90744340030771,1.30603365142272
4.90932289672949,1.30552042876457
4.9112022857982,1.30500784370243
4.91308156515426,1.30449589171016
4.91496073078939,1.30398456902622
4.9168397825057,1.30347387114514
4.91871871842655,1.30296379432398
4.92059753657364,1.30245433506763
4.922476234575,1.30194549020253
4.92435481241175,1.3014372561345
4.92623326839347,1.30092962993202
4.92811160240877,1.30042260839987
4.92998981265394,1.29991618896698
4.93186789970963,1.29941036856075
4.93374586270508,1.29890514465682
4.935623701445,1.29840051465943
4.93750141562521,1.29789647612363
4.93937900432902,1.29739302686834
4.94125646869871,1.29689016426423
4.94313380911104,1.29638788600097
4.94501102432378,1.29588619026201
4.94688811599574,1.29538507452856
4.94876508239545,1.29488453727216
4.95064192574901,1.29438457595757
4.9525186447543,1.29388518907711
4.95439524251684,1.29338637399215
4.95627171665451,1.29288812959278
4.95814806900649,1.29239045365142
4.96002430075911,1.29189334420905
4.96190041171429,1.29139679969917
4.96377640305608,1.29090081821632
4.96565227537381,1.2904053980615
4.96752802925069,1.28991053756286
4.9694036643319,1.28941623531819
4.97127918183,1.28892248953871
4.97315458383638,1.28842929826015
4.97502986878468,1.28793666049161
4.97690503917318,1.28744457417526
4.97878009557091,1.28695303782218
4.98065503851765,1.28646204994757
4.98252986802011,1.28597160921801
4.9844045861218,1.28548171379284
4.98627919437095,1.28499236200368
4.98815369132856,1.28450355294977
4.99002807885842,1.28401528486418
4.99190235855796,1.28352755610686
4.99377652933683,1.28304036573028
4.99565059391325,1.28255371179869
4.99752455295031,1.28206759295927
4.99939840593793,1.2815820081403
5.00127215516738,1.28109695555649
5.00314580138724,1.2806124338605
5.00501934600056,1.28012844153155
5.00689278838481,1.27964497757362
5.00876612980088,1.27916204049902
5.01063937136017,1.27867962889176
5.01251251394147,1.27819774140287
5.01292083498733,1.27809039636706
5.01332915603318,1.27797849741599
5.01367678544061,1.2778829129588
5.01541493247776,1.27741609087155
5.01724180980196,1.27694936229733
5.01908952760269,1.2764835805233
5.02094251456587,1.27601936785552
5.02279771707448,1.27555672390665
5.02465442702809,1.2750955769812
5.02651241761972,1.27463584352325
5.02837156080275,1.27417744389384
5.03023175498835,1.27372030409525
5.03209291067667,1.27326435568748
5.03395494381974,1.27280953622442
5.03581777866938,1.27235578787585
5.03768134428203,1.27190305778045
5.03954557437049,1.27145129756642
5.04141040964306,1.2710004623657
5.04327579480511,1.27055051115373
5.04514167961469,1.27010140609156
5.04700801590984,1.26965311288803
5.04887476069896,1.26920559972068
5.05074187547716,1.26875883714545
5.05260932298351,1.26831279857224
5.05447706994757,1.2678674593307
5.05634508670781,1.26742279656558
5.05821334497787,1.26697878953816
5.0600818186448,1.26653541921365
5.06195048442282,1.2660926679405
5.06381932041619,1.26565051962596
5.06568830732116,1.26520895928889
5.06755742745662,1.26476797315796
5.06942666368329,1.26432754877751
5.07129600164299,1.26388767436197
5.07316542686995,1.26344833937746
5.07503492752588,1.263009533781
5.07690449186224,1.26257124854265
5.07877410996427,1.26213347513253
5.0806437725612,1.26169620573641
5.08251347120633,1.26125943312949
5.08438319705951,1.26082315088857
5.08625294299176,1.26038735284028
5.08812270436068,1.25995203286152
5.0899924739603,1.25951718598214
5.09186224690538,1.25908280716738
5.0937320178787,1.25864889195986
5.09560178403391,1.25821543575609
5.09747154021248,1.25778243488358
5.09934128194968,1.25734988582938
5.10121100744556,1.25691778480726
5.10308071486033,1.25648612836842
5.10495039974418,1.2560549139147
5.10682006075052,1.25562413836006
5.10868969613232,1.25519379897086
5.11055930375735,1.25476389330056
5.11242888216119,1.2543344189341
5.1142984312928,1.25390537332144
5.11616794786849,1.25347675480731
5.11803743160112,1.25304856117011
5.11990688243019,1.25262079030767
5.12177629845879,1.25219344065124
5.12364567958145,1.25176651031979
5.12551502477018,1.25133999775991
5.12738433540147,1.25091390096866
5.12925360946775,1.2504882188069
5.13112284765797,1.2500629495736
5.13299204906275,1.24963809202469
5.13486121483594,1.24921364450821
5.13673034306083,1.24878960613404
5.13859943557777,1.24836597520131
5.1404684918494,1.24794275063043
5.14233751052348,1.24751993153764
5.14420649433738,1.24709751617232
5.14607544165836,1.24667550383525
5.14794435371036,1.24625389318249
5.14981323098374,1.24583268309813
5.15168207318331,1.24541187266105
5.15355088145323,1.24499146065276
5.15541965631857,1.24457144603454
5.15728839764816,1.24415182792724
5.15915710502612,1.24373260552578
5.16102577912469,1.24331377780472
5.16289442179607,1.24289534351675
5.16476303296021,1.24247730186836
5.16663161319847,1.2420596519132
5.16850016292092,1.24164239276372
5.17036868201844,1.24122552365688
5.17223717136452,1.24080904362331
5.17410563178325,1.24039295172951
5.1759740645057,1.23997724696598
5.17784246923644,1.23956192866772
5.17971084636671,1.23914699601103
5.18157919663828,1.23873244811391
5.18344752093784,1.23831828407763
5.185315820385,1.23790450296403
5.18718409404926,1.2374911042851
5.18905234455569,1.23707808677063
5.19092057041465,1.23666545008403
5.19278877452785,1.23625319290399
5.19465695536661,1.23584131491692
5.19652511489238,1.2354298150145
5.19839325302916,1.23501869257108
5.20026136969294,1.23460794694395
5.20212946657358,1.23419757711578
5.20399754540302,1.23378758208927
5.20586560460376,1.23337796157677
5.20773364492728,1.23296871475551
5.209601667856,1.2325598406803
5.21146967457577,1.23215133848554
5.2133376647633,1.23174320762545
5.21377572592016,1.23164524198534
5.21421378707702,1.23154281839793
5.21462550015613,1.23144630676002
5.21645588138164,1.2310289315418
5.21827736011667,1.23063549590239
5.22012175156686,1.23024140856035
5.221970107305,1.22984889546172
5.22382066657669,1.22945773996863
5.22567281186946,1.22906787576627
5.2275263422675,1.22867922005628
5.22938113118863,1.22829169632075
5.23123707144111,1.22790523460231
5.2330940670647,1.22751977058641
5.2349520304956,1.22713524526046
5.23681088302595,1.22675160421138
5.23867054800138,1.22636879848305
5.24053095891072,1.22598678241129
5.24239205284024,1.22560551460246
5.24425377208417,1.22522495713873
5.24611606277946,1.22484507549781
5.24797887754382,1.22446583768044
5.24984217197925,1.22408721462359
5.25170590497185,1.22370917981028
5.25357003926,1.22333170889538
5.25543454155936,1.22295477944787
5.25729938000088,1.222578371231
5.25916452586033,1.22220246562589
5.26102995234388,1.22182704570118
5.26289563868932,1.22145209523031
5.26476155966653,1.22107760062499
5.26662769691478,1.22070354845524
5.26849403270862,1.22032992666637
5.27036055052861,1.21995672427526
5.27222723362814,1.21958393153652
5.27409406996287,1.21921153887185
5.27596104806645,1.21883953763683
5.27782815493822,1.21846792039128
5.27969537875331,1.2180966802676
5.28156271309678,1.21772581012205
5.28343014900449,1.21735530405566
5.28529767766663,1.21698515673407
5.28716529200512,1.21661536305913
5.28903298637576,1.21624591820081
5.29090075409751,1.21587681802156
5.29276859123355,1.21550805828021
5.29463649250778,1.21513963542013
5.29650445192239,1.21477154636669
5.29837246793471,1.21440378751537
5.30024053708745,1.21403635598325
5.30210865520049,1.21366924927674
5.30397681903835,1.21330246496049
5.30584502815654,1.21293600030962
5.30771327764646,1.21256985368956
5.30958156751616,1.21220402266916
5.31144989600315,1.21183850538459
5.31331826022896,1.21147330032179
5.31518666019192,1.21110840555127
5.31705509364844,1.21074381973376
5.31892356057158,1.21037954120588
5.32079205800463,1.21001556899136
5.32266058673157,1.20965190147444
5.32452914432038,1.2092885377806
5.32639773286712,1.20892547623042
5.32826635075926,1.20856271597139
5.33013499815883,1.20820025584336
5.33200367319735,1.2078380951486
5.33387237576251,1.20747623289413
5.33574110696072,1.20711466793325
5.33760986553448,1.20675339962648
5.33947865332798,1.20639242676994
5.34134746792252,1.20603174903217
5.34321631042208,1.20567136541008
5.34508518076374,1.20531127519308
5.34695407883451,1.20495147769909
5.3488230051452,1.2045919721565
5.35069195977298,1.20423275790788
5.35256094132679,1.20387383458666
5.35442995346323,1.20351520089322
5.35629899510691,1.20315685648753
5.35816806573437,1.20279880088896
5.36003716464601,1.20244103366847
5.36190629397818,1.20208355388726
5.36377545366593,1.2017263610636
5.36564464395546,1.20136945464547
5.367513864694,1.2010128341678
5.36938311721491,1.20065649889807
5.37125240047867,1.20030044856913
5.37312171653237,1.19994468232685
5.3749910646212,1.19958919987749
5.37686044392119,1.199234000915
5.3787298582482,1.1988790842866
5.38059930563247,1.19852444996544
5.38246878864256,1.19817009703038
5.38433830389946,1.19781602570602
5.38620785588328,1.19746223471488
5.38807744180147,1.19710872420738
5.3899470640962,1.19675549329848
5.39181672129266,1.19640254188133
5.39368641603888,1.19604986905753
5.39555614860089,1.19569747441472
5.39742591771406,1.19534535779582
5.39929572475681,1.19499351854516
5.40116556910658,1.19464195640603
5.40303545207334,1.1942906707517
5.40490537576055,1.19393966083708
5.40677533942468,1.19358892644686
5.40864534222687,1.19323846734986
5.41051538686614,1.1928882826738
5.41238546950426,1.19253837277498
5.41425559553711,1.19218873626606
5.41612576314267,1.1918393731743
5.41799597336836,1.1914902829291
5.41986622722167,1.1911414649981
5.42173652252282,1.19079291942653
5.42360686248585,1.19044464525184
5.42547724757484,1.19009664207233
5.42734767697085,1.18974890968854
5.42921815126879,1.18940144763018
5.43108866985239,1.18905425566245
5.43295923597941,1.18870733284494
5.43482984828013,1.18836067911418
5.43670050720332,1.18801429402833
5.43857121332842,1.18766817714213
5.44044196805467,1.18732232786894
5.4423127708361,1.1869767459808
5.4441836228053,1.18663143092829
5.44605452306712,1.18628638254358
5.44792547360757,1.18594160012399
5.4497964733054,1.18559708355482
5.45166752476212,1.18525283202521
5.45353862690538,1.18490884542106
5.45540978020705,1.18456512331322
5.45728098643173,1.18422166506054
5.45915224410226,1.18387847061466
5.46102355383904,1.18353553951834
5.46289491896106,1.1831928708617
5.46476633575028,1.18285046501438
5.46663780751818,1.18250832102161
5.46850933313271,1.18216643879423
5.47038091407155,1.1818248177359
5.47225255048846,1.18148345751272
5.47412424163232,1.18114235793706
5.47599598950007,1.18080151832706
5.47786779392836,1.18046093841464
5.4797396556626,1.18012061774907
5.48161157563901,1.17978055585622
5.48348355456556,1.17944075230606
5.48535559158663,1.17910120694059
5.48722768715831,1.17876191935409
5.48909984137312,1.17842288922056
5.49097205479542,1.17808411612987
5.49284432791692,1.17774559969121
5.49471666268565,1.17740733926025
5.49658905888351,1.17706933458861
5.49846151608003,1.17673158544028
5.50033403368365,1.17639409160389
5.50220661567609,1.17605685207224
5.5040792594536,1.17571986703893
5.50595196688722,1.17538313584521
5.5078247384302,1.17504665812785
5.50969757264084,1.17471043383988
5.5115704705874,1.17437446247663
5.51344343418128,1.1740387434177
5.51531646339336,1.17370327639161
5.51718955707582,1.17336806129794
5.51906271852816,1.17303309725405
5.52093594488244,1.17269838449524
5.52280923759363,1.17236392244198
5.52468259926809,1.17202971036453
5.52655602740076,1.17169574843141
5.52842952384606,1.17136203600141
5.5303030896778,1.17102857261664
5.53217672493748,1.17069535799174
5.53405042814636,1.17036239208979
5.53592420165885,1.17002967419871
5.53779804484213,1.16969720416428
5.53967195827239,1.16936498159374
5.54154594274492,1.16903300606964
5.54341999910924,1.16870127716983
5.54529412677918,1.16836979471886
5.54716832778162,1.16803855807907
5.5490426016979,1.16770756706063
5.55091694860232,1.16737682136345
5.55279136815168,1.16704632076335
5.55466586235565,1.16671606463265
5.55654042945361,1.16638605301333
5.55841507100145,1.16605628534211
5.56028978784696,1.16572676121322
5.56216457986326,1.16539748038137
5.56403944907328,1.16506844222539
5.56591439372667,1.16473964678824
5.56778941433457,1.16441109368815
5.56966451285577,1.16408278232357
5.57153968798173,1.16375471266494
5.57341494054306,1.16342688428491
5.57529027180668,1.16309929670609
5.57716568095202,1.16277194981072
5.5790411714356,1.16244484273716
5.58091673896547,1.16211797597684
5.58279238630411,1.16179134874814
5.58466811377227,1.16146496075789
5.58654392180517,1.16113881167176
5.58841981113772,1.16081290110498
5.59029578205704,1.16048722875203
5.59217183508483,1.16016179426379
5.59404796981844,1.15983659744901
5.59592418608006,1.15951163806918
5.5978004856704,1.15918691555835
5.59967687033453,1.15886242938412
5.60155333718728,1.15853817978774
5.60342988811633,1.15821416616125
5.60530652267199,1.15789038833939
5.60718324255884,1.15756684577613
5.60906004679789,1.15724353839569
5.61093693750963,1.15692046557827
5.61281391299095,1.15659762737364
5.61469097549805,1.15627502313335
5.61656812383696,1.15595265282486
5.61844536028418,1.15563051580452
5.6203226833041,1.15530861209798
5.62220009508673,1.15498694107386
5.62407759405037,1.15466550276514
5.62595518252843,1.15434429651825
5.62783285965454,1.15402332225093
5.62971062602636,1.15370257960618
5.63158848183974,1.15338206830845
5.63346642650354,1.15306178820929
5.63534446218989,1.15274173869717
5.63722258884934,1.1524219195579
5.63910080650941,1.15210233054155
