Time_s,Slip_Ratio
0,-0.0001
5.6691999554816e-30,-0.0001
6.81617413467732e-09,-9.93465556370076e-05
4.08970448080639e-08,-9.6080121132462e-05
2.11301398174997e-07,-7.97648766768797e-05
8.546747819125e-07,-1.84192388736315e-05
1.50014874126267e-06,4.27253983788603e-05
2.1469507941085e-06,0.000103594208448534
2.79475483826294e-06,0.000164155512817739
3.47802459533756e-06,0.000227598144060271
4.19250657591331e-06,0.000293463954472593
4.93511128521215e-06,0.000361409872137114
5.70347077689683e-06,0.000431164950654539
6.49576259137992e-06,0.00050251267331229
7.31057427141244e-06,0.000575277384068378
8.14679269693988e-06,0.000649313345638427
9.00354720606548e-06,0.000724498891379489
9.88016252257925e-06,0.000800731613708692
1.07761149772353e-05,0.000877924001511756
1.16910169106541e-05,0.0009560016412712
1.26245914303415e-05,0.00103490065242868
1.3576658787922e-05,0.00111456619127934
1.45471263872052e-05,0.00119495130435507
1.55359775575076e-05,0.00127601571737493
1.65432627416972e-05,0.00135772486517408
1.75690975953121e-05,0.00144004951022191
1.86136555316386e-05,0.00152296492580226
1.96771660960097e-05,0.00160645056779807
2.07599098429904e-05,0.00169048948118891
2.18622176347263e-05,0.00177506806789509
2.29844716240797e-05,0.00186017598347723
2.41271004470689e-05,0.00194580559568297
2.52905806217559e-05,0.00203195192469414
2.64754377815264e-05,0.00211861256396611
2.76822437071795e-05,0.00220578729307316
2.89116227362658e-05,0.00229347837223008
3.0164248066805e-05,0.00238169009648277
3.14408461325488e-05,0.00247042892893365
3.27421981243487e-05,0.00255970341829461
3.4069143872946e-05,0.00264952426959306
3.54225831198596e-05,0.00273990422371979
3.68034812557935e-05,0.00283085822598064
3.821287183035e-05,0.00292240335947324
3.96518632967261e-05,0.00301455903881297
4.11216450098857e-05,0.00310734712592573
4.26234925752258e-05,0.00320079197902316
4.41587778924923e-05,0.00329492076512043
4.57289774524392e-05,0.00338976362104091
4.73356814886104e-05,0.00348535382827002
4.89806102871369e-05,0.00358172836420584
5.06656241405687e-05,0.00367892801226036
5.23927462790358e-05,0.00377699816129487
5.41641794653757e-05,0.00387598914430654
5.59823329074652e-05,0.00397595706560862
5.78498510784751e-05,0.00407696460377404
5.97696513177274e-05,0.00417908214317253
6.17449707574687e-05,0.00428238921104451
6.37794205558311e-05,0.00438697606244134
6.58770572028159e-05,0.00449294586081102
6.80424809584013e-05,0.00460041784873423
7.02809521173441e-05,0.00470953089641526
7.25985564487662e-05,0.00482044880966504
7.50024320135044e-05,0.00493336766892026
7.75010838494229e-05,0.00504852603393676
8.01048592535303e-05,0.00516622072912556
8.28266568936222e-05,0.00528683042159121
8.56830938632925e-05,0.00541085514102828
8.86965147031733e-05,0.00553898495448291
9.1898827344871e-05,0.00567223279403469
9.53398387467559e-05,0.00581222661630869
9.91094396938797e-05,0.00596199646374767
0.000103423132440762,0.00612904655873034
0.000108440371287514,0.00631790369357852
0.000113328167964305,0.00649656897272439
0.000117801822875649,0.00665564575959648
0.000122172781016528,0.00680717552131349
0.000126475327934966,0.00695282610192486
0.000130748298712679,0.00709423594730304
0.000135016099826328,0.00723243576899051
0.000139296264133052,0.00736815399946616
0.000143601998456693,0.00750192841519646
0.000147943740813341,0.00763417306095046
0.000152330087330079,0.00776521813117545
0.000156768356872786,0.00789533452413634
0.000161264983937934,0.00802475064597432
0.000165825758219792,0.00815366304052882
0.000170456026475975,0.00828224482783206
0.000175160809835194,0.00841065097375175
0.000179944902344821,0.00853902252498464
0.00018481294700403,0.00866748984165806
0.000189769502371813,0.00879617528323078
0.000194819069477588,0.0089251946441072
0.000199960773516196,0.00905452486144333
0.000205195436287274,0.00918418838420651
0.000210551290495277,0.00931487397884532
0.00021601783705179,0.00944630932370545
