Slip_Ratio,Tractive_Force_N
0.532643074232379,1568.11001920576
0.544669554774179,1559.82345693369
0.556839584769657,1551.73918097982
0.569157840526522,1543.84997726159
0.581628720756473,1536.14896925149
0.594256386710636,1528.62972594849
0.607044795144023,1521.2862299836
0.619997743288441,1514.11282424534
0.633118884411517,1507.10417452655
0.646411747646073,1500.25523560206
0.659879764738536,1493.56121797776
0.673526278495283,1487.01756544777
0.687354562328333,1480.6199314985
0.701367814189905,1474.36416742112
0.715569189970876,1468.24629804239
0.729961794533267,1462.2625135031
0.744548689758163,1456.40915740313
0.759332906934717,1450.68271399765
0.774317453062958,1445.07979837106
0.78950530372781,1439.59715181269
0.80489941689521,1434.23163162739
0.820502741953285,1428.9802026044
0.836318204660542,1423.83993603971
0.837118175808649,1422.89493395763
0.837272422077881,1422.71930501819
0.837426693354342,1422.6524396072
0.83761491052898,1422.59171696831
0.837657462013382,1422.57154593026
0.83767290968341,1422.56448821233
0.837681450816003,1422.56116480567
0.837682537214846,1422.56039923765
0.837687968594943,1422.55881202975
0.837715109934125,1422.5511971795
0.83785042860324,1422.5132803564
0.838517464001261,1422.3264756485
0.839831019916955,1421.94352269826
0.841108889318833,1421.5435169526
0.84235781820227,1421.14986353537
0.843578398462088,1420.76564327207
0.844771281878417,1420.39105255145
0.845937107420869,1420.02588734268
0.846155901796991,1419.91584163666
0.846155901796992,1419.90031428654
0.846877210076575,1419.70538019257
0.846956150992355,1419.65680687758
0.847033582829795,1419.62928469772
0.847087276377046,1419.61107151485
0.847140224162476,1419.59437219515
0.847184994485649,1419.58007006471
0.847229221975063,1419.56625205365
0.847281816166259,1419.55027142782
0.847304156512604,1419.54205771351
0.847311209179145,1419.53901777387
0.84731824781664,1419.53671136695
0.847353230740185,1419.52705456076
0.847522942680159,1419.48043265867
0.847745830576638,1419.41444094384
0.847953319154487,1419.34984820129
0.848146055650689,1419.2894058152
0.848324377168968,1419.2334073019
0.848488609004177,1419.18180306542
0.848639064296025,1419.13449881351
0.848776044668142,1419.09139745516
0.848899840706595,1419.05240485443
0.849010732369257,1419.01743050597
0.849108989661689,1418.98638742525
0.849194872843449,1418.95919205481
0.849268632954056,1418.9357640894
0.849330512125126,1418.91602634811
0.849380744056209,1418.89990461109
0.849419554251703,1418.88732751614
0.849447160456101,1418.87822641218
0.849463772903657,1418.87253525727
0.849469594651853,1418.87019050151
0.849464821850589,1418.87113098607
0.849449644033657,1418.8752978393
0.849424244371096,1418.88263438385
0.849388799910814,1418.89308604885
0.849343481839645,1418.90660027842
0.849288455670752,1418.92312645988
0.84922388152023,1418.94261583177
0.849149914215996,1418.96502143401
0.849066703605842,1418.99029801173
0.848974394666803,1419.01840196589
0.848873127687502,1419.0492912915
0.848763038485082,1419.08292550538
0.848644258587043,1419.11926558215
0.848516915238744,1419.1582739382
0.848381131714957,1419.19991434181
0.848237027432889,1419.24415186607
0.848084717997872,1419.29095286602
0.847924315442699,1419.340284908
0.847755928272024,1419.39211674436
0.847579661616526,1419.44641826567
0.847395617378749,1419.50316045212
0.847203894276152,1419.56231535248
0.847004587966574,1419.62385604516
0.846797791212092,1419.68775658672
0.846583593851914,1419.75399200965
0.846362083102429,1419.82253824007
0.846133343326071,1419.89337214603
0.845897456443113,1419.96647143272
0.845654501825755,1420.04181465445
0.845404556370764,1420.11938119566
0.845147694625909,1420.19915123319
0.844883988973635,1420.28110568064
0.844613509431073,1420.36522623322
0.84433632398002,1420.45149528471
0.844052498578126,1420.53989591197
0.843762096950453,1420.63041192813
0.84346518101983,1420.72302777395
0.843161810732881,1420.81772854877
0.842852044176063,1420.91449998332
0.842535937661126,1421.01332841256
0.842213545734136,1421.11420076923
0.841884921437393,1421.2171045121
0.841550115708121,1421.32202777799
0.841209178070659,1421.42895921658
0.840862156667164,1421.53788795869
0.840509097879604,1421.648803714
0.840150046769427,1421.7616966662
0.839785046654054,1421.87655757301
0.839414139533425,1421.99337766519
0.839037366207215,1422.11214860071
0.838654765925274,1422.23286255338
0.838266376674658,1422.35551214801
0.837872235064249,1422.48009048304
0.83747237648965,1422.60659108945
0.83706683514802,1422.73500792141
0.836655643786242,1422.86533542422
0.836238834308912,1422.99756837884
0.835816437083016,1423.13170207021
0.835388481478973,1423.26773216422
0.834954995765654,1423.40565471967
0.834516007252714,1423.54546615172
0.83407154172947,1423.68716338134
0.833621624324714,1423.83074362175
0.83316627892943,1423.97620450734
0.832705528356243,1424.12354406925
0.832239394363852,1424.27276072621
0.831767897878573,1424.42385322328
0.831291058733215,1424.57682069613
0.830808895642545,1424.73166268812
0.830321426575785,1424.8883790511
0.829828668346013,1425.04697004592
0.829330636919021,1425.20743627258
0.828827347237266,1425.36977871037
0.828318813394943,1425.53399867633
0.827805048610158,1425.70009782834
0.827286064739216,1425.86807830223
0.826761873273364,1426.03794245542
0.82623248447345,1426.20969307278
0.825697907821624,1426.38333327167
0.825158151765531,1426.55886656146
0.824613224200901,1426.73629671864
0.824063131473026,1426.9156280503
0.823507879711845,1427.09686505947
0.822947473764279,1427.28001269847
0.82238191762258,1427.46507628684
0.821811214565472,1427.65206146175
0.821235366768055,1427.84097428272
0.820654375606263,1428.0318211629
0.82006824119343,1428.22460899232
0.819476963237017,1428.41934491554
0.818880540391587,1428.61603648502
0.818278970382062,1428.81469165036
0.817672249819074,1429.01531881176
0.817060374389649,1429.21792677614
0.816443339114098,1429.42252468018
0.815821137749835,1429.62912215177
0.815193763286227,1429.83772919472
0.814561207865783,1430.04835619748
0.813923462259333,1430.26101408744
0.813280516578327,1430.47571415214
0.812632359816174,1430.69246814821
0.811978979726688,1430.91128835526
0.811320363212565,1431.1321874753
0.810656496248391,1431.35517864374
0.80998736362964,1431.58027550683
0.809312949027734,1431.80749222062
0.808633234705195,1432.03684353737
0.807948202364092,1432.26834457592
0.807257832080964,1432.5020111018
0.806562102994628,1432.73785937191
0.805860992552638,1432.97590633625
0.805154477611214,1433.21616935075
0.804442533417768,1433.45866643761
0.803725133890895,1433.70341624599
0.803002251651583,1433.95043804244
0.802273857778057,1434.19975178698
0.801539922423227,1434.4513779679
0.800800413933993,1434.70533784291
0.80005529902757,1434.96165342823
0.799304543352923,1435.22034733737
0.798548110481974,1435.48144306291
0.797785962453629,1435.74496486304
0.797018059465781,1436.01093784396
0.796244360268179,1436.2793878624
0.795464821978542,1436.55034157363
0.794679399264891,1436.82382669078
0.79388804508349,1437.09987181062
0.793090710627566,1437.37850641245
0.792287344382164,1437.65976115111
0.791477893546786,1437.94366748141
0.790662301994783,1438.23025822866
0.789840512189467,1438.51956710424
0.789012463151644,1438.81162926122
0.788178092297346,1439.1064808304
0.787337333638607,1439.4041594114
0.786490118921741,1439.70470381118
0.785636376578695,1440.00815433945
0.784776031419245,1440.314552961
0.783909006168864,1440.62394286323
0.783035219595322,1440.93636898304
0.782154586682196,1441.25187804796
0.781267018171437,1441.57051874241
0.780372421836761,1441.89234135909
0.779470701030247,1442.21739821718
0.778561753948854,1442.5457439728
0.777645474779943,1442.87743533325
0.776721752161946,1443.21253151903
0.775790470032314,1443.55109409404
0.774851505260574,1443.89318770922
0.773904729891822,1444.23887954105
0.772950008856903,1444.58823996045
0.771987200826566,1444.9413423976
0.771016156318974,1445.2982639567
0.770036718071366,1445.65908543084
0.769048720292204,1446.02389158594
0.768051987572202,1446.3927715965
0.767046334148391,1446.76581939719
0.76603156398048,1447.14313376804
0.765007469054901,1447.5248189508
0.763973828309371,1447.91098515228
0.762930406276694,1448.30174912947
0.761876952182996,1448.69723464915
0.760813197527297,1449.09757342814
0.759738855760519,1449.50290547735
0.758653619701315,1449.91338010153
0.757557157095773,1450.32915761537
0.756449112698482,1450.7504090601
0.755329099476193,1451.17731919097
0.754196699356772,1451.61008685273
0.753051457593602,1452.04892708664
0.751892877643955,1452.49407335603
0.750720413359388,1452.94578071812
0.74953346516661,1453.4043278635
0.748331369625191,1453.87002123547
0.747113388607863,1454.34319965291
0.745878697588495,1454.82423939063
0.744626367102567,1455.31356171614
0.743355345293694,1455.81164056109
0.74206443044767,1456.31901374668
0.740752236542101,1456.83629731626
0.739417150010539,1457.36420359593
0.738057269009729,1457.90356613937
0.736670320717557,1458.45537371907
0.735253547447713,1459.02081707483
0.733803533516958,1459.6013589718
0.732315947305306,1460.19883857159
0.730785140023292,1460.81563298152
0.729203450018581,1461.45493365795
0.727559968713479,1462.12123485012
0.725838030500612,1462.82131413828
0.72400938829669,1463.56648169332
0.72201695216305,1464.37913780598
0.71969196026792,1465.32355891093
0.717523948913375,1466.23555755623
0.715365980919431,1467.14340776277
0.713470390278955,1467.95981332597
0.711705227686532,1468.71875651709
0.710027305834212,1469.44032884638
0.708406154844493,1470.1382306662
0.706826526958949,1470.81982370692
0.705279409981116,1471.48933842749
0.703759039345437,1472.14939979483
0.70226138439017,1472.80178783745
0.700783454062591,1473.44779462019
0.699322926969039,1474.08840718314
0.697877955077335,1474.72440312238
0.696447028907333,1475.35641198317
0.695028896670497,1475.98495241369
0.693622500864049,1476.61045985753
0.692226945443456,1477.2333017458
0.690841459615652,1477.85379244741
0.689465371259761,1478.47220479153
0.688098097612369,1479.08877465812
0.686739124679967,1479.70370899964
0.685387996858745,1480.31719057184
0.684044312550833,1480.92937993528
0.682707707469065,1481.54042190726
0.681377860793417,1482.1504438391
0.680054481544594,1482.75956043383
0.678737306116803,1483.36787522511
0.677426098064793,1483.97548069548
0.676120640715774,1484.58246104884
0.674820737058012,1485.18889252983
0.673526209013059,1485.79484363156
0.672236891522189,1486.40037737427
0.670952632659244,1487.00555150825
0.669673294437401,1487.61041813137
0.66839874981588,1488.21502475433
0.667128880895019,1488.81941511915
0.665863579393515,1489.42362906475
0.664602744484027,1490.02770333006
0.663346282851352,1490.63167159936
0.662094106686975,1491.23556528609
0.660846135686446,1491.83941278672
0.659602295247648,1492.44324006885
0.658362514873019,1493.0470713851
0.657126729228035,1493.65092890978
0.655894876853872,1494.25483319066
0.654666901516615,1494.85880262359
0.6534427468699,1495.46285558954
0.652222363926342,1496.06700761321
0.651005703936578,1496.67127391457
0.649792722565611,1497.27566800786
0.648583377449066,1497.88020250847
0.64737762710644,1498.48488970458
0.64617543479652,1499.08973998058
0.644976763661144,1499.69476364465
0.643781580574293,1500.29996953674
0.642589852507438,1500.90536637364
0.641401548455351,1501.51096211025
0.640216639029689,1502.11676400909
0.639035095153379,1502.72277921146
0.637856891158167,1503.32901346044
0.636682000463656,1503.93547279173
0.635510399968224,1504.54216185109
0.634342063967802,1505.14908631627
0.633176970872773,1505.75625028868
0.632015098796808,1506.36365784553
0.630856425890398,1506.9713131233
0.629700931486727,1507.57921981614
0.628548597556784,1508.18738043872
0.62739940403749,1508.79579830784
0.626253332808193,1509.40447605056
0.625110365343846,1510.01341643541
0.62397048459899,1510.62262164061
0.622833674492163,1511.23209337092
0.621699917846148,1511.84183381284
0.620569198297178,1512.45184490678
0.619441501039373,1513.06212788994
0.618316810647014,1513.67268422517
0.617195111862735,1514.28351537814
0.616076390776985,1514.8946222342
0.614960632781633,1515.50600595774
0.613847824640257,1516.11766715587
0.612737951284935,1516.72960724907
0.611631001484535,1517.34182601798
0.610526959959162,1517.95432493725
0.609425814618661,1518.56710427084
0.608327552963505,1519.18016432708
0.607232162779089,1519.79350531816
0.606139630355093,1520.4071281892
0.605049945270618,1521.02103245717
0.603963093997713,1521.63521894265
0.602879066304222,1522.2496871104
0.601797849464629,1522.86443745071
0.600719432390074,1523.47946984852
0.599643802840044,1524.09478468574
0.598570950787293,1524.71038137112
0.597500864084785,1525.32626022711
0.596433532217039,1525.9424209449
0.595368944214225,1526.55886336911
0.594307089822605,1527.17558704052
0.59324795848339,1527.79259162859
0.592191538739626,1528.40987729387
0.591137820491747,1529.02744362429
0.590086792948476,1529.64529049061
0.589038446706111,1530.26341713705
0.58799277099488,1530.88182342017
0.586949755472391,1531.50050910034
0.585909390884491,1532.11947339777
0.584871666956955,1532.738715988
0.583836573121909,1533.35823678978
0.582804100161313,1533.97803509626
0.581774238453891,1534.59811033213
0.580746978504424,1535.21846189889
0.579722310491044,1535.83908938409
0.578700224806058,1536.45999231608
0.577680712531619,1537.08116987921
0.576663763605381,1537.70262181892
0.575649368083236,1538.32434792925
0.574637518064401,1538.94634696863
0.573628202862267,1539.56861901196
0.572621414376069,1540.19116300368
0.571617143493236,1540.81397826506
0.570615380830876,1541.4370643379
0.569616117119823,1542.06042075957
0.568619343530824,1542.68404685486
0.567625050732092,1543.30794220386
0.566633231040441,1543.93210556648
0.565643874204354,1544.55653696857
0.564656972891643,1545.18123508651
0.563672516477449,1545.80620017902
0.562690497945912,1546.43143082422
0.561710908086463,1547.05692654514
0.560733738478435,1547.68268660161
0.559758980749359,1548.30871020562
0.558786625272772,1548.93499726618
0.557816664875867,1549.56154647837
0.556849090521939,1550.18835738942
0.555883894728621,1550.81542884149
0.554921068312078,1551.44276052426
0.553960602299039,1552.07035216372
0.553002490165097,1552.69820215206
0.552046722760839,1553.32631015091
0.551093291956772,1553.95467546906
0.550142189587989,1554.58329739973
0.549193407221216,1555.21217540347
0.548246938071023,1555.84130805726
0.547302773385968,1556.47069492588
0.546360904851769,1557.10033549968
0.545421325078236,1557.73022875225
0.544484026035631,1558.36037395777
0.543548999242152,1558.99077071377
0.542616237794293,1559.62141778368
0.541685733400244,1560.25231461407
0.540757477988708,1560.88346064969
0.539831464301768,1561.51485488437
0.538907684919782,1562.14649635146
0.537986131569914,1562.77838460246
0.537066797911523,1563.41051816292
0.536149675158693,1564.04289684045
0.535234756481683,1564.67551951718
0.534322033793753,1565.30838568522
0.533411500332945,1565.94149417011
0.532503147733866,1566.57484465569
0.531596968969186,1567.20843618736
0.530692956888151,1567.84226780055
0.529791103961093,1568.47633877053
0.528891403486365,1569.11064793275
0.527993847535156,1569.74519480329
0.527098429612955,1570.37997816213
0.526205141194261,1571.01499791152
0.52531397646451,1571.65025251395
0.52442492790235,1572.28574125198
0.523537988178137,1572.92146343688
0.522653149413062,1573.55741873665
0.521770405998246,1574.19360550996
0.520889750248992,1574.83002319154
0.520011176328071,1575.46667026855
0.519134675688924,1576.1035467582
0.518260242269077,1576.74065140731
0.51738786926688,1577.37798323461
0.51651754948645,1578.01554156075
0.5156492767092,1578.65332516326
0.514783043475403,1579.29133352174
0.513918843649365,1579.92956541647
0.513056669922608,1580.56802026656
0.512196516347921,1581.20669675364
0.511338375294213,1581.84559451721
0.510482240249752,1582.48471265944
0.509628105232254,1583.12404987864
0.508775963658391,1583.76360520358
0.507925809196843,1584.40337756905
0.507077634847668,1585.04336633599
0.506231433702648,1585.68357089103
0.505387200251775,1586.32398974529
0.504544927203255,1586.9646224295
0.503704608481656,1587.60546786849
0.502866237537297,1588.24652521261
0.50202980888187,1588.88779297491
0.501195315059736,1589.52927085777
0.500362750604064,1590.17095747412
0.499532109161935,1590.81285185598
0.498703384689461,1591.4549529132
0.497876570206097,1592.09726016525
0.497051660258187,1592.73977224048
0.496228648244119,1593.3824883962
0.495407527658134,1594.02540794158
0.494588293279314,1594.66852935805
0.493770938934794,1595.31185163986
0.492955458361206,1595.95537393643
0.492141845429743,1596.59909534695
0.491330094394217,1597.24301472113
0.490520199240556,1597.88713106219
0.489712154173346,1598.53144326427
0.488905952751565,1599.17595065356
0.488101589556014,1599.82065194911
0.487299058803817,1600.4655460327
0.486498354218037,1601.11063216102
0.485699470208919,1601.75590919713
0.484902401029631,1602.40137606211
0.484107141050657,1603.047031619
0.483313684045053,1603.69287514508
0.482522024973559,1604.33890518071
0.481732158095496,1604.98512064431
0.480944077222136,1605.63152083758
0.480157776512337,1606.27810489779
0.479373251636739,1606.92487089873
0.478590496415228,1607.57181804339
0.477809504894317,1608.21894557037
0.477030271055457,1608.86625278529
0.47625279052622,1609.51373786335
0.475477056731053,1610.16140036009
0.47470306531528,1610.80923849908
0.473930810052338,1611.45725162555
0.473160285616661,1612.10543863946
0.472391486888678,1612.75379823627
0.471624408592842,1613.40232920131
0.470859045273008,1614.05103047509
0.470095391168506,1614.69990125414
0.469333441361904,1615.34894018482
0.468573190684864,1615.99814601739
0.467814633672536,1616.64751774416
0.467057764934049,1617.29705435581
0.466302579501543,1617.94675454917
0.465549072419183,1618.59661697648
0.464797238071783,1619.24664077426
0.464047071636687,1619.89682459135
0.463298567658592,1620.54716747298
0.462551720952174,1621.19766834296
0.461806526694087,1621.84832585204
0.461062979957873,1622.49913869401
0.4603210750725,1623.15010613109
0.459580807439748,1623.80122673618
0.458842172214561,1624.45249916545
0.458105164098788,1625.10392243641
0.457369778406906,1625.75549518017
0.45663600993567,1626.4072163639
0.455903854127755,1627.05908453682
0.455173305429037,1627.71109894054
0.454444359451754,1628.36325806333
0.453717011088457,1629.01556082579
0.452991255998788,1629.66800564926
0.452267089237973,1630.32059134254
0.451544505716185,1630.97331689844
0.450823500834443,1631.62618097791
0.450104069720928,1632.27918240774
0.449386207216248,1632.93232027338
0.448669909151642,1633.58559295465
0.447955171294984,1634.23899877511
0.447241987969617,1634.89253717168
0.446530354892537,1635.5462066985
0.445820267166804,1636.20000625343
0.445111721049816,1636.85393390487
0.444404711051168,1637.50798895478
0.443699232973224,1638.16216990958
0.442995282531231,1638.81647522505
0.442292854624004,1639.47090399778
0.441591944978981,1640.12545478982
0.440892548964383,1640.78012636974
0.440194662330518,1641.43491724876
0.439498279990599,1642.08982656823
0.438803398150005,1642.74485256006
0.438110012304969,1643.39999388034
0.437418117231881,1644.05524983723
0.436727709512858,1644.71061841727
0.436038784442418,1645.36609842944
0.435351337882368,1646.02168837173
0.434665364732304,1646.67738747439
0.433980861267273,1647.3331939922
0.433297823296721,1647.98910640552
0.432616246506163,1648.64512334027
0.431936126301668,1649.30124368246
0.431257458679455,1649.95746589221
0.430580239456292,1650.61378851567
0.429904463753357,1651.2702106902
0.429230127592595,1651.92673092535
0.428557227268462,1652.58334741456
0.427885758295002,1653.24005894826
0.427215716280409,1653.89686434704
0.42654709742288,1654.55376196056
0.425879898034927,1655.21074997533
0.42521411344238,1655.86782737629
0.42454973943561,1656.52499290417
0.423886772556238,1657.18224464509
0.423225208193618,1657.83958154662
0.4225650424141,1658.49700214199
0.421906270936552,1659.15450519762
0.421248890197299,1659.81208892582
0.420592895739422,1660.4697522078
0.419938284054063,1661.12749324508
0.419285050940942,1661.7853107201
0.418633192800962,1662.44320289416
0.417982705157648,1663.10116871239
0.417333584724456,1663.7592062304
0.416685827146738,1664.41731427576
0.416039428336068,1665.07549158535
0.415394384958996,1665.73373624511
0.414750692848833,1666.39204695609
0.414108348061119,1667.05042233865
0.413467347086059,1667.70886063499
0.412827685758205,1668.36736059903
0.412189360414808,1669.0259206436
0.41155236746036,1669.68453907572
0.410916703243896,1670.34321424078
0.410282363470644,1671.00194505907
0.409649344978391,1671.66072956772
0.409017643711363,1672.3195664469
0.408387256393225,1672.97845380857
0.407758178737283,1673.63739056552
0.407130407225758,1674.29637509627
0.406503938483088,1674.95540557437
0.405878768983017,1675.61448027958
0.405254894733185,1676.27359792919
0.404632311855961,1676.93275722059
0.404011017554066,1677.59195589696
0.403391007176342,1678.25119320131
0.402772278394194,1678.91046656169
0.402154826715128,1679.56977504684
0.401538648981127,1680.22911681033
0.400923741189259,1680.88849062134
0.400310100506103,1681.54789430744
0.399697722995354,1682.20732654105
0.399086605374218,1682.86678555228
0.398476743919703,1683.52626990438
0.397868135604285,1684.18577759304
0.397260776212124,1684.84530760711
0.396654662831756,1685.50485792168
0.396049792042445,1686.16442681551
0.39544616052176,1686.82401253458
0.394843764627743,1687.48361361952
0.394242600677078,1688.14322870647
0.393642665806299,1688.80285570204
0.393043956590841,1689.46249291511
0.39244646951517,1690.12213881238
0.391850201363042,1690.78179161782
0.391255149102229,1691.44144935143
0.390661309209269,1692.10111046197
0.390068678060577,1692.76077357059
0.38947725252812,1693.42043687374
0.388887029364806,1694.08009861583
0.388298005680106,1694.73975672201
0.387710178149915,1695.39940947684
0.38712354289495,1696.05905575394
0.386538097064458,1696.71869356571
0.385953837613432,1697.37832097117
0.385370761190535,1698.03793633288
0.384788864776532,1698.6975377564
0.38420814512401,1699.35712352772
0.383628599127719,1700.01669183466
0.383050223378485,1700.67624114535
0.382473014944641,1701.3357695265
0.381896970587218,1701.99527527844
0.381322087252026,1702.65475657038
0.380748361737104,1703.31421169839
0.380175791089588,1703.97363874702
0.379604372387234,1704.63303574227
0.379034102159122,1705.29240123644
0.378464977392786,1705.95173343423
0.377896995486305,1706.61103009095
0.377330153102627,1707.27028960601
0.37676444707867,1707.9295103244
0.376199874618583,1708.58869023136
0.375636432694391,1709.2478274847
0.375074118429484,1709.90692012922
0.374512928592568,1710.56596654478
0.373952860526156,1711.22496461073
0.37339391115605,1711.88391253839
0.372836077418968,1712.54280859045
0.372279356380332,1713.2016509181
0.37172374529699,1713.86043747083
0.371169240893107,1714.5191666984
0.370615840798453,1715.17783624197
0.370063541957991,1715.8364442933
0.369512341305887,1716.49498915354
0.368962236070192,1717.15346885571
0.368413223537454,1717.81188133531
0.367865300461668,1718.47022505109
0.367318464270403,1719.12849788058
0.366772712243999,1719.78669775729
0.366228041664813,1720.4448226273
0.365684449326128,1721.10287093831
0.365141932721067,1721.76084052173
0.364600489047488,1722.41872940993
0.364060115258183,1723.0765359238
0.363520808923707,1723.73425781125
0.362982567152114,1724.39189320004
0.362445387180544,1725.04944015608
0.361909266412996,1725.70689657024
