Time_s,Mu
0.00303884227461074,1
0.00310022085003019,1
0.00311206559256076,1
0.00311206559256078,1
0.00315430483562879,1
0.0031593541472631,1
0.00316440345889742,1
0.00316796388207473,1
0.00317152430525205,1
0.00317457456480743,1
0.00317762482436282,1
0.00318130167770953,1
0.00318288027628412,1
0.00318338073987686,1
0.0031838812034696,1
0.00318638352143329,1
0.00319889511125177,1
0.00321637381217745,1
0.00323390730342474,1
0.00325151797816264,1
0.00326920603033308,1
0.00328697176998972,1
0.00330481551305133,1
0.00332273758634534,1
0.00334073832400182,1
0.00335881805476612,1
0.00337697713641375,1
0.0033952159215813,1
0.00341353477701593,1
0.00343193406530082,1
0.00345041417302282,1
0.00346897547557797,1
0.00348761837326858,1
0.0035063432639089,1
0.00352515056392235,1
0.00354404068635801,1
0.00356301405421407,1
0.00358207110232194,1
0.00360121227602701,1
0.00362043801982133,1
0.00363974879715922,1
0.00365914506610484,1
0.00367862731145982,1
0.00369819601043175,1
0.0037178516559841,1
0.00373759475326863,1
0.0037574258104521,1
0.0037773453377562,1
0.00379735387221084,1
0.00381745194928902,1
0.00383764010989776,1
0.00385791891314352,1
0.00387828892087093,1
0.00389875070876836,1
0.00391930486163592,1
0.00393995197014172,1
0.00396069263868336,1
0.00398152748273628,1
0.00400245712249867,1
0.00402348219575644,1
0.00404460333742803,1
0.00406582121072838,1
0.00408713647582584,1
0.00410854980797793,1
0.00413006189760393,1
0.00415167344566197,1
0.00417338515474988,1
0.00419519775169301,1
0.00421711196576521,1
0.00423912853372119,1
0.00426124822064749,1
0.00428347179109196,1
0.00430580002708522,1
0.00432823372341211,1
0.00435077368537256,1
0.00437342073194449,1
0.00439617568116484,1
0.0044190393951444,1
0.0044420127348,1
0.00446509656176939,1
0.00448829176672186,1
0.00451159924276985,1
0.00453501991574184,1
0.00455855471870381,1
0.00458220458740867,1
0.00460597048477779,1
0.00462985338487302,1
0.00465385428215708,1
0.00467797418334232,1
0.0047022141085696,1
0.0047265751081962,1
0.0047510582283883,1
0.00477566455400573,1
0.00480039517819257,1
0.00482525121028348,1
0.00485023376927565,1
0.00487534401714537,1
0.00490058311128842,1
0.00492595223870934,1
0.00495145260814851,1
0.00497708544990749,1
0.00500285200492293,1
0.00502875354035188,1
0.00505479135183865,1
0.00508096674443798,1
0.00510728105586097,1
0.0051337356408341,1
0.00516033188150024,1
0.00518707117907249,1
0.00521395495631388,1
0.0052409846837243,1
0.00526816182832198,1
0.00529548789969704,1
0.00532296442729973,1
0.00535059297444431,1
0.00537837511439553,1
0.00540631248208646,1
0.0054344067068078,1
0.00546265946729916,1
0.0054910724706259,1
0.00551964744585973,1
0.00554838616434994,1
0.00557729042510688,1
0.00560636207849454,1
0.00563560298431714,1
0.00566501504468504,1
0.00569460019849549,1
0.0057243604310966,1
0.00575429776547476,1
0.00578441425035918,1
0.00581471198999124,1
0.00584519312054493,1
0.0058758598146546,1
0.00590671430744685,1
0.00593775886259727,1
0.00596899579517844,1
0.0060004274780606,1
0.00603205632379309,1
0.006063884788986,1
0.006095915386982,1
0.00612815068581005,1
0.00616059332239181,1
0.00619324596267145,1
0.00622611135311315,1
0.00625919228853593,1
0.00629249164862057,1
0.00632601234631116,1
0.00635975737686979,1
0.00639372980525499,1
0.0064279327653672,1
0.00646236947238707,1
0.00649704319435037,1
0.00653195729457549,1
0.00656711522409961,1
0.00660252049602343,1
0.00663817673396422,1
0.0066740876472651,1
0.00671025704642922,1
0.00674668882556743,1
0.00678338697206012,1
0.00682035560607313,1
0.00685759894687914,1
0.00689512131638902,1
0.00693292718479261,1
0.00697102110482116,1
0.00700940780904601,1
0.00704809212103449,1
0.00708707905240371,1
0.00712637371777812,1
0.00716598142103098,1
0.0072059076033032,1
0.00724615789410102,1
0.00728673812765126,1
0.00732765427226731,1
0.0073689125206855,1
0.00741051928406166,1
0.00745248121588434,1
0.0074948051541747,1
0.00753749819268583,1
0.00758056771841323,1
0.00762402136026407,1
0.00766786706508392,1
0.00771211306075945,1
0.00775676797222006,1
0.00780184071870132,1
0.00784734062668757,1
0.00789327739368784,1
0.00793966118322554,1
0.0079865026123673,1
0.00803381279302506,1
0.00808160339018564,1
0.0081298866639087,1
0.00817867547287925,1
0.00822798336369641,1
0.00827782463134534,1
0.0083282143941649,1
0.00837916864793877,1
0.00843070439460908,1
0.00848283967081673,1
0.00853559368741401,1
0.00858898706155327,1
0.00864304173357131,1
0.00869778141590713,1
0.00875323158019732,1
0.00880941975884852,1
0.00886637582615631,1
0.00892413241685695,1
0.00898272515443121,1
0.00904219321235352,1
0.00910257990384846,1
0.00916393332686059,1
0.0092263073618947,1
0.00928976263402367,1
0.00935436799595401,1
0.00942020239087118,1
0.00948735719504891,1
0.00955593949239967,1
0.0096260765299141,1
0.00969792185205851,1
0.00977166458804263,1
0.00984754328023627,1
0.00992586737714721,1
0.0100070543844408,1
0.0100916957173148,1
0.0101806903517015,1
0.0102755544597162,1
0.0103793373577428,1
0.010501008251146,1
0.010615017636061,1
0.010729027020976,1
0.0108296132200743,1
0.0109236476717617,1
0.0110133699304011,1
0.0111003709896859,1
0.011185444235538,1
0.0112690568473275,1
0.011351506209361,1
0.0114329993880249,1
0.0115136894970724,1
0.0115936950385445,1
0.0116731100946567,1
0.0117520113415243,1
0.0118304622228581,1
0.0119085162426191,1
0.0119862186219446,1
0.0120636081811172,1
0.0121407187207532,1
0.0122175794595647,1
0.0122942161188741,1
0.0123706514510539,1
0.0124469054380905,1
0.0125229961968171,1
0.0125989395949716,1
0.012674749995437,1
0.0127504403729988,1
0.0128260223033411,1
0.0129015063677278,1
0.0129769021428997,1
0.0130522182268164,1
0.0131274625682652,1
0.0132026424494937,1
0.0132777644277311,1
0.0133528344999532,1
0.0134278582005695,1
0.0135028405655231,1
0.0135777862530636,1
0.0136526995341275,1
0.0137275844061959,1
0.0138024444688125,1
0.0138772830257742,1
0.0139521031769922,1
0.0140269077510119,1
0.014101699378951,1
0.0141764804090323,1
0.0142512532286666,1
0.0143260198064777,1
0.0144007821239914,1
0.0144755419180008,1
0.0145503008279991,1
0.0146250604621455,1
0.0146998221565472,1
0.0147745872744065,1
0.014849356965237,1
0.0149241323899483,1
0.0149989145996161,1
0.0150737045594258,1
0.0151485032301211,1
0.015223311370897,1
0.0152981298118995,1
0.0153729591744053,1
0.0154478002577813,1
0.0155226536099459,1
0.015597519808159,1
0.0156723994379178,1
0.01574729301864,1
0.015822200907865,1
0.015897123603893,1
0.0159720614874916,1
0.0160470149741957,1
0.0161219843907157,1
0.0161969700076223,1
0.0162719721749923,1
0.0163469911967174,1
0.0164220272801301,1
0.0164970806801078,1
0.0165721516469586,1
0.01664724034701,1
0.0167223469993073,1
0.0167974717364106,1
0.0168726148202938,1
0.016947776258761,1
0.017022956339453,1
0.0170981551389319,1
0.0171733727663174,1
0.0172486093160549,1
0.0173238649905295,1
0.0173991397705397,1
0.0174744338558149,1
0.0175497472227375,1
0.017625080024963,1
0.0177004323070428,1
0.017775804198434,1
0.0178511956779115,1
0.0179266068771617,1
0.018002037817515,1
0.0180774885563218,1
0.0181529591041737,1
0.0182284494970899,1
0.0183039598393551,1
0.0183794901425405,1
0.0184550404716306,1
0.0185306107956844,1
0.0186062011857817,1
0.0186818116863072,1
0.0187574422663754,1
0.0188330929726719,1
0.0189087638774058,1
0.0189844549579429,1
0.0190601662244814,1
0.019135897681466,1
0.0192116493609998,1
0.0192874212830659,1
0.0193632134198975,1
0.0194390258322456,1
0.0195148585761084,1
0.0195907115580486,1
0.0196665848966351,1
0.0197424785199583,1
0.0198183924351703,1
0.0198943266733885,1
0.0199702812607535,1
0.0200462561934173,1
0.0201222515092441,1
0.0201982671232627,1
0.0202743031504912,1
0.0203503594852341,1
0.0204264362786532,1
0.0205025334068236,1
0.0205786509183781,1
0.0206547888041421,1
0.020730947054266,1
0.0208071257604037,1
0.0208833248253924,1
0.0209595443011632,1
0.0210357841204876,1
0.0211120443535017,1
0.0211883250575868,1
0.0212646260985579,1
0.02134094755376,1
0.0214172894228186,1
0.0214936517112927,1
0.0215700344495517,1
0.0216464375381686,1
0.0217228610390542,1
0.021799304982419,1
0.0218757693265374,1
0.0219522540845255,1
0.0220287593097709,1
0.0221052849296082,1
0.022181830987945,1
0.0222583975140286,1
0.0223349844730523,1
0.0224115918462355,1
0.0224882196886581,1
0.0225648678976654,1
0.0226415365771453,1
0.0227182256709458,1
0.022794935231009,1
0.0228716652010164,1
0.0229484156626344,1
0.0230251865878641,1
0.0231019779617744,1
0.0231787898045146,1
0.0232556220685496,1
0.0233324748139446,1
0.0234093479810142,1
0.0234862416873655,1
0.0235631558204659,1
0.02364009041726,1
0.0237170455013537,1
0.0237940211473004,1
0.0238710172349891,1
0.023948033827581,1
0.0240250708295644,1
0.0241021283857252,1
0.0241792064259955,1
0.0242563049476744,1
0.024333423985834,1
0.0244105634917501,1
0.0244877235296396,1
0.0245649040487764,1
0.0246421051057716,1
0.024719326638222,1
0.0247965687375507,1
0.0248738313977689,1
0.0249511145675031,1
0.025028418252128,1
0.0251057424368503,1
0.0251830871704785,1
0.0252604524966548,1
0.0253378383337739,1
0.0254152447659831,1
0.0254926717688036,1
0.0255701193639738,1
0.0256475874776596,1
0.0257250762208166,1
0.0258025855228378,1
0.0258801153977361,1
0.0259576658333591,1
0.0260352369080419,1
0.0261128285597275,1
0.0261904408366492,1
0.0262680737811044,1
0.0263457273164125,1
0.0264234014581983,1
0.0265010962334964,1
0.0265788116593094,1
0.0266565477186491,1
0.0267343044226222,1
0.0268120817639116,1
0.0268898798000363,1
0.0269676984926396,1
0.0270455378407442,1
0.0271233978939993,1
0.0272012786379866,1
0.0272791800759569,1
0.0273571022021608,1
0.027435045072035,1
0.0275130086269248,1
0.0275909928793193,1
0.0276689978887437,1
0.0277470236832554,1
0.0278250701429627,1
0.0279031373339578,1
0.0279812253028472,1
0.028059334105651,1
0.0281374636356679,1
0.0282156140097079,1
0.0282937851236262,1
0.0283719770643055,1
0.0284501898303946,1
0.0285284234018465,1
0.0286066777766883,1
0.0286849529737924,1
0.0287632490458572,1
0.0288415659616606,1
0.0289199037178331,1
0.0289982623439897,1
0.0290766418647136,1
0.0291550422631558,1
0.0292334635233164,1
0.0293119057002368,1
0.0293903687688234,1
0.0294688527724052,1
0.0295473577286405,1
0.0296258836194114,1
0.0297044304395633,1
0.0297829982651347,1
0.0298615870611543,1
0.0299401968207791,1
0.0300188275877678,1
0.0300974793429557,1
0.0301761521247674,1
0.0302548459047267,1
0.0303335607638178,1
0.0304122966599208,1
0.0304910536306637,1
0.030569831632888,1
0.0306486306910145,1
0.030727450847782,1
0.0308062920947818,1
0.0308851544556064,1
0.0309640379879135,1
0.0310429426428059,1
0.0311218683799771,1
0.0312008153210339,1
0.0312797834361402,1
0.0313587727655916,1
0.0314377832233097,1
0.0315168149200892,1
0.0315958678249707,1
0.0316749419184979,1
0.0317540372752055,1
0.0318331538788392,1
0.0319122917557188,1
0.031991450891116,1
0.0320706313675399,1
0.0321498331229245,1
0.0322290561777065,1
0.0323083006372155,1
0.0323875664022743,1
0.032466853523053,1
0.0325461619868004,1
0.0326254918940952,1
0.0327048431888944,1
0.0327842158707019,1
0.0328636099555252,1
0.0329430254942405,1
0.0330224624710608,1
0.0331019208930795,1
0.0331814008514092,1
0.0332609023337287,1
0.0333404252972345,1
0.0334199697932513,1
0.0334995358644481,1
0.0335791234855225,1
0.0336587326191621,1
0.0337383633478389,1
0.0338180157010834,1
0.0338976896201804,1
0.0339773851867414,1
0.0340571024033206,1
0.0341368413164928,1
0.0342166018880325,1
0.0342963841900056,1
0.0343761881813932,1
0.0344560139072284,1
0.0345358613411747,1
0.0346157305663864,1
0.034695621522094,1
0.0347755342806975,1
0.0348554688842926,1
0.03493542528349,1
0.0350154035339079,1
0.0350954036659155,1
0.0351754256576568,1
0.0352554695710465,1
0.0353355354073412,1
0.0354156231611297,1
0.035495732835769,1
0.0355758645179464,1
0.035656018153424,1
0.0357361938027432,1
0.0358163914295958,1
0.0358966111281131,1
0.0359768528967823,1
0.036057116717541,1
0.0361374025933048,1
0.0362177105889207,1
0.0362980407568609,1
0.0363783930119031,1
0.0364587675103871,1
0.0365391641098077,1
0.0366195829501233,1
0.0367000240000974,1
0.0367804873405591,1
0.0368609729012786,1
0.0369414807582068,1
0.0370220109036064,1
0.0371025633895716,1
0.0371831381782288,1
0.0372637353909426,1
0.0373443549782853,1
0.0374249969599344,1
0.0375056613443459,1
0.0375863481846215,1
0.037667057541659,1
0.0377477893681131,1
0.0378285436935819,1
0.0379093205620025,1
0.037990119978795,1
0.0380709419260272,1
0.0381517864542268,1
0.0382326536298044,1
0.0383135434535753,1
0.0383944559442948,1
0.0384753910734715,1
0.0385563488737592,1
0.0386373294565782,1
0.0387183327935505,1
0.0387993588845105,1
0.0388804077735771,1
0.0389614794605958,1
0.0390425739789021,1
0.0391236913438455,1
0.0392048316152162,1
0.0392859947877405,1
0.0393671809010106,1
0.0394483899704649,1
0.0395296220342059,1
0.0396108770968777,1
0.0396921551603475,1
0.0397734563064183,1
0.0398547805536754,1
0.0399361278634789,1
0.0400174983040295,1
0.0400988919207401,1
0.0401803087079296,1
0.0402617486949577,1
0.0403432118910567,1
0.0404246983586504,1
0.0405062080786672,1
0.0405877410941935,1
0.0406692974486895,1
0.0407508771686447,1
0.0408324802541214,1
0.0409141067852051,1
0.0409957567104563,1
0.0410774300807718,1
0.0411591269507064,1
0.0412408473330866,1
0.0413225912335711,1
0.0414043587389462,1
0.041486149837433,1
0.0415679645406271,1
0.0416498028614062,1
0.0417316648880115,1
0.0418135506052175,1
0.041895460043753,1
0.0419773932733341,1
0.0420593502717635,1
0.042141331088551,1
0.0422233357554209,1
0.0423053642802333,1
0.0423874166881173,1
0.0424694930177372,1
0.0425515933700549,1
0.0426337176539441,1
0.042715865945081,1
0.0427980382994442,1
0.0428802347185741,1
0.0429624552080634,1
0.043044699885108,1
0.0431269687086334,1
0.0432092617490571,1
0.0432915790140715,1
0.043373920543653,1
0.0434562863305526,1
0.0435386764475412,1
0.0436210909194171,1
0.043703529763817,1
0.0437859930481388,1
0.0438684807899501,1
0.0439509930302007,1
0.04403352971552,1
0.0441160910139009,1
0.0441986768230033,1
0.0442812872736549,1
0.0443639223493217,1
0.0444465820591084,1
0.044529266500965,1
0.0446119756669921,1
0.0446947096105335,1
0.0447774683586336,1
0.0448602519384844,1
0.0449430603502863,1
0.0450258937053979,1
0.0451087519632784,1
0.045191635235593,1
0.0452745435065279,1
0.0453574768676639,1
0.0454404352605249,1
0.0455234187120149,1
0.0456064273676932,1
0.0456894612161944,1
0.045772520271286,1
0.0458556045648325,1
0.0459387141688117,1
0.0460218490920498,1
0.0461050093710519,1
0.0461881950168973,1
0.0462714061109258,1
0.0463546427372141,1
0.0464379048279039,1
0.0465211924367288,1
0.0466045056458,1
0.0466878444492448,1
0.0467712089023279,1
0.0468545990522973,1
0.0469380149084075,1
0.0470214565579694,1
0.0471049240053691,1
0.0471884173278192,1
0.047271936486549,1
0.0473554815949752,1
0.0474390526229005,1
0.0475226497184526,1
0.0476062728094068,1
0.0476899220040023,1
0.0477735973127395,1
0.0478572988100684,1
0.0479410264880862,1
0.0480247804295296,1
0.0481085606569927,1
0.0481923672156213,1
0.0482762001048087,1
0.048360059444167,1
0.0484439451563278,1
0.0485278573845901,1
0.0486117961350634,1
0.048695761453888,1
0.0487797534254578,1
0.0488637720109312,1
0.0489478172860757,1
0.0490318893222332,1
0.0491159881315349,1
0.049200113759496,1
0.0492842662539846,1
0.0493684457256064,1
0.0494526521129256,1
0.0495368854929192,1
0.0496211459561117,1
0.0497054334944031,1
0.0497897481789741,1
0.049874090037179,1
0.0499584590776501,1
0.0500428553759516,1
0.0501272790551279,1
0.0502117300405665,1
0.0502962084186202,1
0.0503807142749868,1
0.0504652476358613,1
0.0505498085517241,1
0.0506343970788595,1
0.0507190132519654,1
0.0508036570503777,1
0.05088832860919,1
0.0509730279376045,1
0.0510577551511406,1
0.0511425102144708,1
0.0512272932268794,1
0.0513121041696447,1
0.0513969431328807,1
0.0514818101769689,1
0.0515667053830906,1
0.0516516287500191,1
0.0517365802907129,1
0.0518215601600812,1
0.0519065683010094,1
0.0519916048032535,1
0.052076669767125,1
0.0521617632097477,1
0.0522468851483285,1
0.0523320357081632,1
0.0524172148123595,1
0.052502422648937,1
0.0525876592492675,1
0.0526729246042881,1
0.0527582188335292,1
0.0528435419029892,1
0.0529288938961506,1
0.0530142749372816,1
0.0530996850433254,1
0.0531851242327463,1
0.0532705925763422,1
0.0533560901346904,1
0.0534416169522331,1
0.0535271730853338,1
0.0536127585652442,1
0.0536983734981071,1
0.0537840179096372,1
0.0538696918701624,1
0.0539553954576298,1
0.0540411287187233,1
0.0541268916378141,1
0.0542126843355589,1
0.0542985068932806,1
0.0543843593249919,1
0.054470241754365,1
0.0545561541045901,1
0.0546420965405903,1
0.0547280691312342,1
0.0548140718714177,1
0.0549001048850522,1
0.0549861681187095,1
0.0550722617197258,1
0.0551583858094011,1
0.0552445403621191,1
0.0553307254558966,1
0.0554169410746313,1
0.0555031873834791,1
0.055589464458298,1
0.0556757722980297,1
0.0557621109423127,1
0.0558484804965745,1
0.0559348810827878,1
0.056021312667182,1
0.0561077753766808,1
0.0561942691963554,1
0.0562807942592955,1
0.0563673506463878,1
0.0564539382871788,1
0.056540557394003,1
0.0566272080375272,1
0.0567138902050901,1
0.0568006039420214,1
0.0568873493873253,1
0.0569741265164782,1
0.0570609355277808,1
0.0571477763795429,1
0.0572346492102802,1
0.0573215540223807,1
0.057408490969292,1
0.0574954599719897,1
0.0575824612606425,1
0.0576694948204999,1
0.0577565607489606,1
0.0578436590848862,1
0.057930789939656,1
0.0580179533263393,1
0.0581051493506985,1
0.0581923781241001,1
0.0582796396546889,1
0.0583669340482828,1
0.0584542613351068,1
0.058541621621237,1
0.0586290149417109,1
0.058716441454662,1
0.0588039011821803,1
0.0588913941295257,1
0.0589789204640685,1
0.0590664802058726,1
0.0591540734713067,1
0.0592417003228815,1
0.0593293608368176,1
0.0594170550567143,1
0.0595047830876649,1
0.0595925450299415,1
0.0596803409278194,1
0.0597681708873142,1
0.0598560349922126,1
0.0599439332627896,1
0.0600318657550113,1
0.0601198326950099,1
0.0602078340292399,1
0.0602958698680924,1
0.0603839402997781,1
0.0604720453839299,1
0.0605601852201148,1
0.0606483598883503,1
0.060736569507184,1
0.0608248140996361,1
0.0609130937796788,1
0.0610014086136188,1
0.0610897586810317,1
0.0611781441162504,1
0.0612665649451609,1
0.0613550212271509,1
0.0614435130947429,1
0.0615320406143108,1
0.0616206039032289,1
0.0617092030391714,1
0.0617978380343644,1
0.061886509056265,1
0.0619752162006266,1
0.062063959471752,1
0.0621527390835755,1
0.0622415550039728,1
0.0623304073597547,1
0.0624192962828513,1
0.0625082218658087,1
0.0625971840711071,1
0.062686183136622,1
0.062775219102197,1
0.0628642920548024,1
0.0629534020971608,1
0.0630425493029857,1
0.0631317337800387,1
0.0632209555801483,1
0.063310214796678,1
0.0633995115597769,1
0.0634888460343697,1
0.0635782182260918,1
0.0636676282649775,1
0.0637570762145205,1
0.0638465622117108,1
0.063936086259633,1
0.0640256485485741,1
0.064115249161768,1
0.0642048882430093,1
0.0642945657657825,1
0.064384281925903,1
0.0644740367345487,1
0.0645638304247005,1
0.0646536629581536,1
0.0647435345474072,1
0.0648334452065004,1
0.064923395125579,1
0.0650133843400183,1
0.0651034130005127,1
0.0651934811682676,1
0.0652835889577358,1
0.0653737364593465,1
0.0654639238371046,1
0.0655541511807102,1
0.0656444185657008,1
0.0657347261161764,1
0.065825073854042,1
0.0659154620223141,1
0.0660058907292218,1
0.0660963599565825,1
0.0661868699386927,1
0.0662774207325941,1
0.0663680124590599,1
0.0664586451871139,1
0.0665493190842801,1
0.0666400342640969,1
0.0667307908115308,1
0.0668215888351485,1
0.0669124283978214,1
0.0670033097067348,1
0.0670942328608073,1
0.0671851979806597,1
0.0672762051198671,1
0.0673672544878105,1
0.0674583460213727,1
0.0675494800842931,1
0.0676406566770161,1
0.06773187592174,1
0.0678231379034293,1
0.0679144428352651,1
0.0680057908300331,1
0.0680971819369806,1
0.0681886163058211,1
0.068280094091233,1
0.0683716153416428,1
0.0684631802197482,1
0.0685547888425878,1
0.06864644137001,1
0.0687381378775896,1
0.0688298786034655,1
0.0689216635013357,1
0.0690134927994268,1
0.0691053666325126,1
0.0691972851742111,1
0.0692892484254026,1
0.0693812566277525,1
0.0694733099031115,1
0.0695654083716522,1
0.0696575520994147,1
0.0697497414054251,1
0.0698419762905629,1
0.069934256840917,1
0.0700265832901321,1
0.0701189557406231,1
0.0702113743643589,1
0.0703038391533474,1
0.0703963504057018,1
0.070488908226747,1
0.0705815126881915,1
0.0706741640587291,1
0.0707668623534567,1
0.0708596077294175,1
0.0709524004493446,1
0.0710452405781438,1
0.0711381282892406,1
0.0712310636424377,1
0.071324046903029,1
0.0714170781350171,1
0.0715101575271561,1
0.0716032851617115,1
0.071696461250405,1
0.071721443482182,1
0.0717214434821829,1
0.0718146681581918,1
0.0719065643636556,1
0.0719997693968521,1
0.0720932232565888,1
0.0721867734277277,1
0.0722803761892428,1
0.0723740221804859,1
0.0724677097980919,1
0.0725614392649992,1
0.0726552112086962,1
0.0727490263784594,1
0.0728428854056139,1
0.0729367889842401,1
0.0730307378284247,1
0.0731247324839345,1
0.0732187735070667,1
0.0733128613691159,1
0.073406996617431,1
0.0735011796717709,1
0.0735954110822865,1
0.0736896912274909,1
0.0737840205978999,1
0.0738783994858499,1
0.0739728283033586,1
0.0740673074676819,1
0.0741618371818071,1
0.0742564179522883,1
0.0743510500611876,1
0.0744457338044541,1
0.0745404694992987,1
0.074635257347051,1
0.0747300977345284,1
0.0748249909072591,1
0.0749199371925605,1
0.0750149368152101,1
0.0751099900237076,1
0.0752050971068763,1
0.0753002583086335,1
0.0753954738290944,1
0.0754907439847758,1
0.0755860690392787,1
0.0756814491353171,1
0.0757768845668847,1
0.0758723755711255,1
0.075967922294274,1
0.0760635250649191,1
0.0761591841346469,1
0.076254899660287,1
0.0763506718664491,1
0.0764465010079015,1
0.0765423873001391,1
0.0766383309815136,1
0.0767343322562247,1
0.0768303914655147,1
0.0769265086642568,1
0.0770226841766562,1
0.0771189181386953,1
0.0772152108735146,1
0.0773115625453261,1
